Problem,Average Fitness,Standard Deviation,Best Fitness,Worst Fitness,Execution Time
01-easy5 19.0,20.032258064516128,1.2308892921508976,19.0,23.0,0.002978663290700605
02-ulysses16 407.82547,594.9943696774195,41.978986323605845,518.57889,705.13701,0.0036438280536282446
03-fri26 937.0,1822.9354838709678,136.8747804202383,1606.0,2210.0,0.003919778331633537
04-dantzig42 699.0,2283.483870967742,144.60778343566747,1947.0,2545.0,0.004783061242872669
05-att48 33551.0,104739.80645161291,8173.06493787172,86979.0,124073.0,0.005100380989813035
