Problem,HC,HCRR,SA
01-easy5 19.0,1.227503070350997,0.0,1.2308892921508976
02-ulysses16 407.82547,14.241481001266237,19.598951376387216,20.228870357968102
03-fri26 937.0,70.27521340520228,92.85011922985862,88.83792489170081
04-dantzig42 699.0,68.12837548559288,89.97700018290602,102.41778510354092
05-att48 33551.0,3263.7073663478113,3859.0661735100703,2697.7879808454504
