Problem                ,Average Fitness HC    ,Average Fitness HCRR ,Average Fitness SA   ,Average Fitness GRASP
01-easy5 19.0          ,   19.903225806451612 ,    19.0             ,   19.0              ,    19.0
02-ulysses16 407.82547 ,  469.10692741935486  ,   406.5276583870968 ,  403.40480129032255 ,   404.89845612903224
03-fri26 937.0         , 1287.4193548387098   ,  1184.4193548387098 , 1044.774193548387   ,  1121.483870967742
04-dantzig42 699.0     , 1545.2903225806451   ,  1425.8387096774193 ,  986.9032258064516  ,  1190.032258064516
05-att48 33551.0       ,67436.03225806452     , 70075.64516129032   ,60605.58064516129    , 56840.8064516129
