Problem,Average Fitness HC,Average Fitness HCRR,Average Fitness SA,Average Fitness GRASP
01-easy5 19.0,19.903225806451612,19.0,19.0,19.0
02-ulysses16 407.82547,469.10692741935486,408.2766106451613,403.40480129032255,406.8048232258065
03-fri26 937.0,1287.4193548387098,1085.0967741935483,1044.774193548387,1070.4516129032259
04-dantzig42 699.0,1545.2903225806451,1194.967741935484,986.9032258064516,1154.032258064516
05-att48 33551.0,67436.03225806452,54928.74193548387,60605.58064516129,53721.3870967742
