Problem,Average Fitness HC,Average Fitness HCRR,Average Fitness SA,Average Fitness GRASP
01-easy5 19.0,20.096774193548388,19.0,20.032258064516128,19.0
02-ulysses16 407.82547,426.7862170967742,402.3537425806452,420.1071674193548,404.48743612903223
03-fri26 937.0,1049.8064516129032,994.483870967742,1013.4193548387096,1060.6774193548388
04-dantzig42 699.0,793.2258064516129,971.1612903225806,780.6774193548387,1110.741935483871
05-att48 33551.0,37679.0,49260.83870967742,36633.25806451613,52743.354838709674
