Problem,Execution Time HC,Execution Time HCRR,Execution Time SA,Execution Time GRASP
01-easy5 19.0,0.18394154117953393,0.004707882481236611,0.21337080770923245,0.06845680359871156
02-ulysses16 407.82547,0.49028598877691454,0.06208529779987951,0.6113249871038622,0.9500924541104224
03-fri26 937.0,0.6344425678253174,0.6597820328127953,0.7440432194740542,1.8776195972196517
04-dantzig42 699.0,0.8791519441912251,0.875859998887585,0.9605549381625268,2.2107541868763585
05-att48 33551.0,0.9774780965620472,0.9605519463939052,1.026230066053329,2.507677624302526
