Problem                ,Execution Time HC  ,Execution Time HCRR ,Execution Time SA     ,Execution Time GRASP
01-easy5 19.0          ,0.8267452870645831 ,0.04506753336998724 ,0.0005582686393491683 , 0.13198621811405306
02-ulysses16 407.82547 ,1.5667010353457542 ,1.1739514489327707  ,1.2958603982002503    , 0.990312930076353
03-fri26 937.0         ,1.7353577152375252 ,1.7536401979384884  ,1.8709479301206526    , 1.8204840767768122
04-dantzig42 699.0     ,1.8018269385060957 ,1.8023008684958182  ,1.8792053576438659    , 1.998623409578877
05-att48 33551.0       ,1.8723788107595136 ,1.9125391667889011  ,2.015843729819021     , 2.194360448468116
