Problem,Average Fitness,Standard Deviation,Best Fitness,Worst Fitness,Execution Time
Sphere-lb:-5.12-up:5.12,374.31223276744373,52.67826958307824,273.3678996755085,465.56341002696485,0.13800477981567383
Step-lb:-5.12-up:5.12,364.7096774193548,54.2682664644563,260.0,464.0,0.14721918106079102
Schwefel-1.2-lb:-100-up:100,3322301.78011236,3634448.1035113703,110634.4516546669,16244056.818054773,1.1985912322998047
Ackley-lb:-32.768-up:32.768,20.93348598731336,0.1371282370377941,20.62440269529975,21.119791704798452,0.17369294166564941
Griewank-lb:-600-up:600,1468.2759712054133,183.43835149838807,1048.6927766815893,1825.459390714251,0.19431757926940918
Rastrigin-lb:-5.12-up:5.12,670.0428599558973,75.71609468385923,502.15128539359887,781.9727094934121,0.16980910301208496
