Problem                     ,Execution Time HC   ,Execution Time HCRR  ,Execution Time SA  ,Execution Time GRASP
Sphere-lb:-5.12-up:5.12     ,0.33553794891603533 , 0.35016360590534823 ,0.4327461411876063 , 0.3466580683185208
Step-lb:-5.12-up:5.12       ,0.37285267153093893 , 0.3867465142280825  ,0.4730426649893484 , 0.386382318312122
Schwefel-1.2-lb:-100-up:100 ,3.756501013232816   ,26.308331274217174   ,3.8338844160879813 , 3.777305741463938
Ackley-lb:-32.768-up:32.768 ,0.4524220497377457  , 0.4557408440497614  ,0.546428180509998  , 0.45101437261027677
Griewank-lb:-600-up:600     ,0.5236221436531313  , 0.5695165049645209  ,0.6214011100030714 , 0.5396551778239589
Rastrigin-lb:-5.12-up:5.12  ,0.45853294864777594 , 0.46418722983329525 ,0.5440316277165567 , 0.46441968025699737
