Problem                     ,Average Fitness HC   ,Average Fitness HCRR   ,Average Fitness SA  ,Average Fitness GRASP
Sphere-lb:-5.12-up:5.12     ,  0.698207462724265  ,    3.0890502272088525 ,234.94417184659974  ,    2.6863204125539926
Step-lb:-5.12-up:5.12       , 28.225806451612904  ,   42.806451612903224  ,234.5483870967742   ,   43.483870967741936
Schwefel-1.2-lb:-100-up:100 ,568.6739546667458    ,25063.11588773881      ,900.0394454149576   ,23935.50426910101
Ackley-lb:-32.768-up:32.768 , 19.531777202089277  ,   17.705241865111567  , 20.484012298993864 ,   14.927732786654168
Griewank-lb:-600-up:600     ,  0.9288699639320237 ,  372.03102623754023   , 20.140524645035907 ,  294.91870593076044
Rastrigin-lb:-5.12-up:5.12  ,427.5997913332322    ,  418.3874040980492    ,633.5825606354133   ,  381.1885641159241
