Problem,Average Fitness,Standard Deviation,Best Fitness,Worst Fitness,Execution Time
Sphere-lb:-5.12-up:5.12,94.31928959128672,7.436474638284395,78.45466892540887,106.53237784056473,0.48282576376391995
Step-lb:-5.12-up:5.12,126.87096774193549,9.37994406573828,105.0,147.0,0.5221579074859619
Schwefel-1.2-lb:-100-up:100,87653.06917128156,9940.046476359454,62330.65395379886,104760.17097318252,4.834099246609595
Ackley-lb:-32.768-up:32.768,19.852186363714956,0.24605313534574785,19.024502490804377,20.16456490975215,0.6079204236307452
Griewank-lb:-600-up:600,761.0953186846793,55.90221860701709,573.8633770425557,833.7510670490575,0.7108249971943517
Rastrigin-lb:-5.12-up:5.12,506.8420057455886,30.765968245389757,435.93178250128216,567.9757789328953,1.4335790603391585
