Problem                     ,Average Fitness HC   ,Average Fitness HCRR  ,Average Fitness SA  ,Average Fitness GRASP
Sphere-lb:-5.12-up:5.12     ,  0.698207462724265  ,  100.70730122459956  ,234.94417184659974  ,    91.25434402505411
Step-lb:-5.12-up:5.12       , 28.225806451612904  ,  137.41935483870967  ,234.5483870967742   ,   129.1290322580645
Schwefel-1.2-lb:-100-up:100 ,568.6739546667458    ,88810.11230443144     ,900.0394454149576   , 88826.49075667144
Ackley-lb:-32.768-up:32.768 , 19.531777202089277  ,   20.127736880633968 , 20.484012298993864 ,    19.83712194528975
Griewank-lb:-600-up:600     ,  0.9288699639320237 ,  913.476109926119    , 20.140524645035907 ,   789.0269345323491
Rastrigin-lb:-5.12-up:5.12  ,427.5997913332322    ,  556.3064267507918   ,633.5825606354133   ,   516.9529020513064
