Problem,Execution Time HC,Execution Time HCRR,Execution Time SA,Execution Time GRASP
Sphere-lb:-5.12-up:5.12,0.33804110557802264,0.3496105594019736,0.4271761986517137,0.3462695998530234
Step-lb:-5.12-up:5.12,0.3718747092831519,0.3876902749461512,0.4686245841364707,0.3897213551305955
Schwefel-1.2-lb:-100-up:100,3.753596644247732,3.7755508192123903,3.8377537958083616,3.7861567158852854
Ackley-lb:-32.768-up:32.768,0.4541559757724885,0.456442863710465,0.5454625160463394,0.4557026740043394
Griewank-lb:-600-up:600,0.5264602553459906,0.5419710913012105,0.616698726530998,0.5472666909617763
Rastrigin-lb:-5.12-up:5.12,0.4609883139210363,0.4692121321155179,0.5471951038606705,0.4703668394396382
