Problem,Average Fitness,Standard Deviation,Best Fitness,Worst Fitness,Execution Time
Sphere-lb:-5.12-up:5.12,232.75564615942682,21.317796767310888,189.15807253058375,274.52684611667496,0.4229086060677805
Step-lb:-5.12-up:5.12,233.0,20.09654118852136,174.0,264.0,0.46754534782901885
Schwefel-1.2-lb:-100-up:100,829.3905436004775,77.94208182848759,675.3626905603269,956.1353103693693,3.819201861658404
Ackley-lb:-32.768-up:32.768,20.498108018539106,0.08090059081317665,20.257318321991615,20.62355826550702,1.003516850932952
Griewank-lb:-600-up:600,19.176741185991727,7.592248447361577,9.511126299986522,45.28288643941722,0.6133813858032227
Rastrigin-lb:-5.12-up:5.12,637.7517128982144,24.169128851228745,577.2061216346116,680.869790632086,0.5370310737240699
