Problem                     ,Average Fitness HC     ,Average Fitness HCRR   ,Average Fitness SA  ,Average Fitness GRASP
Sphere-lb:-5.12-up:5.12     ,  0.008489826113377686 ,    1.1291275846639428 ,233.77018423785478  ,    0.9002837772275052
Step-lb:-5.12-up:5.12       , 28.838709677419356    ,   44.58064516129032   ,235.38709677419354  ,   42.38709677419355
Schwefel-1.2-lb:-100-up:100 ,566.9259489043579      ,25755.29137722294      ,836.626428379466    ,23936.829138452587
Ackley-lb:-32.768-up:32.768 , 19.523970130988474    ,   17.78742249414147   , 20.48848188594258  ,   15.817023099668923
Griewank-lb:-600-up:600     ,  0.9140932301369904   ,  384.9295803206486    , 22.375016731354467 ,  306.25894090332395
Rastrigin-lb:-5.12-up:5.12  ,420.97478252548655     ,  430.67268360117885   ,629.096770723301    ,  383.75277996135725
