Problem                     ,Average Fitness HC       ,Average Fitness HCRR   ,Average Fitness SA     ,Average Fitness GRASP
Sphere-lb:-5.12-up:5.12     ,     0.21189449398209967 ,   239.51071574909037  ,   200.1767585912712   ,   165.41147735463653
Step-lb:-5.12-up:5.12       ,   401.3225806451613     ,   292.96774193548384  ,   245.70967741935485  ,   222.58064516129033
Schwefel-1.2-lb:-100-up:100 ,258092.43599613462       ,299802.3720228645      ,255378.11132631422     ,233053.08126341726
Ackley-lb:-32.768-up:32.768 ,    19.738158914598486   ,    20.098742584475488 ,    20.819909513772156 ,    19.12632625270845
Griewank-lb:-600-up:600     ,  1333.9691541130237     ,  1087.7127559567693   ,  1464.7465018043501   ,  1081.7777018483966
Rastrigin-lb:-5.12-up:5.12  ,   465.8974858839491     ,   511.7919461864568   ,   453.92905230185306  ,   222.58064516129033
