Problem;Average Fitness;Standard Deviation;Best Fitness;Worst Fitness;Execution Time
01-easy5 19.0;19,0;0,0;19,0;19,0;0,057121176873
02-ulysses16 407.82547;404,063645483871;4,346483413847;395,557359999999;411,313589999999;0,810722504893
03-fri26 937.0;1.068,129032258060;22,828592619760;995,0;1.117,0;1,882044123065
04-dantzig42 699.0;1.136,0;34,057825589297;1.046,0;1.226,0;2,203139851170
05-att48 33551.0;53.150,032258064500;1.579,216904423670;49.501,0;56.253,0;2,496904519296
