Problem;Average Fitness;Standard Deviation;Best Fitness;Worst Fitness;Execution Time
01-easy5 19.0;19,0;0,0;19,0;19,0;0,00058064153
02-ulysses16 407.82547;403,40480129032;4,75064460162;395,55736;413,75240;1,30499392940
03-fri26 937.0;1.044,77419354838;31,67751790274;955,0;1.095,0;1,83446383476
04-dantzig42 699.0;986,90322580645;54,59963064906;903,0;1.102,0;1,88523654784
05-att48 33551.0;60.605,58064516120;5.452,08022314651;49.028,0;75.792,0;2,00102397703
