Problem                ,Execution Time HC  ,Execution Time HCRR  ,Execution Time SA     ,Execution Time GRASP
01-easy5 19.0          ,0.8230615738899477 ,0.018644886632119457 ,0.0005806415311751827 , 0.05712117687348397
02-ulysses16 407.82547 ,1.567613624757336  ,0.9137517252276021   ,1.3049939294015207    , 0.8107225048926568
03-fri26 937.0         ,1.743518675527265  ,1.7462089677010812   ,1.8344638347625732    , 1.882044123065087
04-dantzig42 699.0     ,1.7864481556800105 ,1.7971015745593655   ,1.885236547839257     , 2.2031398511702016
05-att48 33551.0       ,1.8762115432370094 ,1.8899856613528343   ,2.0010239770335536    , 2.4969045192964616
