Problem                     ,Average Fitness HC    ,Average Fitness HCRR   ,Average Fitness SA  ,Average Fitness GRASP
Sphere-lb:-5.12-up:5.12     ,  0.06293202793510223 ,    2.6805762641433106 ,233.25554421339845  ,    2.034483340469394
Step-lb:-5.12-up:5.12       , 27.677419354838708   ,   44.225806451612904  ,233.16129032258064  ,   42.806451612903224
Schwefel-1.2-lb:-100-up:100 ,602.9339497574445     ,25263.978410075088     ,826.9047707372374   ,24214.336663730006
Ackley-lb:-32.768-up:32.768 , 19.531929729338422   ,   17.604637579656092  , 20.486091945999224 ,   15.823722075538402
Griewank-lb:-600-up:600     ,  0.9298406523744135  ,  378.5481386959706    , 21.24449205652811  ,  300.60859149267355
Rastrigin-lb:-5.12-up:5.12  ,430.29434440206506    ,  424.8790813738007    ,639.4930559441486   ,  386.52251753443375
